quantidade_picanha,tempo_médio_de_boteco,n_de_amigos_com_nome_junior,índice_de_solvência_do_cooler,quantas_tias_fizeram_maionese,cor_do_terno_que_vai_sujar,vezes_que_cantou_evidências,nível_de_birita_dog,horario_chegada_carvao,temperatura_churrasqueiro,pt_no_churrasco
7.799928914262018,8.058878347113595,1,0.7672849295040293,0,cinza,0,13.789946112079837,16,40.51724096839027,1
7.7817198625355175,6.24369241084552,1,0.3668747196842677,1,lilás,0,16.397314260968848,17,37.74421094521372,1
7.118056732804161,9.267820700827672,4,0.736701527273601,2,branco,1,12.984480066284078,11,37.77831839133586,1
3.766693352417514,6.241962013343921,1,0.6162373751160604,1,cinza,0,1.3169982792901536,17,36.89375869396491,1
4.310586371611551,10.226178003822481,0,0.7106259242228319,1,branco,1,4.972493394604678,16,39.44713776483726,1
7.106820029101142,6.622882065293826,1,0.4176099454214044,2,estampado,0,13.366249162256727,17,39.192938467621765,1
3.901532030937666,6.731255658424635,3,0.8158116214609274,0,cinza,1,6.275563962237834,16,35.748645425007574,1
3.016956480116555,10.51984323190014,2,0.9039579542802598,1,lilás,1,1.499370859790362,12,34.36150561080247,1
5.340807574750101,4.8417943945487645,0,0.4517178600635429,1,lilás,4,25.30948992155471,15,36.594038725208684,1
7.616928644964686,1.6081827414076888,2,0.3670001888641132,2,lilás,2,29.435775874923475,10,35.39992287120471,1
6.176178780049838,0.3453921157600677,0,0.3165470102324355,0,cinza,0,23.794286219902183,16,36.87295085076929,1
5.42036702053619,9.061647068083428,2,0.7493800503102861,1,branco,1,25.61354765114001,16,39.47487626936828,1
2.5830589626246114,7.443714616241576,1,0.7249658252621465,2,estampado,1,7.259313909511361,11,36.08539668982642,1
5.690043360195018,8.448957217190683,2,0.6826881888998491,1,branco,2,28.81880926539599,16,36.91435323737685,1
7.94032310062558,2.555569938106929,2,0.46236296728118276,3,branco,0,5.907771133602852,14,37.11604546961679,1
2.8405040914191444,1.6364577070412372,3,0.5736341971338602,2,estampado,0,28.54289431085497,15,38.69686176441057,1
5.10997791418242,0.17453598801458314,0,0.7161334346303211,0,estampado,0,29.84457881897853,10,32.50622133203079,1
7.264238431567732,4.207050705679164,0,0.6477368012014185,0,cinza,0,21.35168417238146,10,35.78659941046941,1
6.444611706525227,7.079012242255597,2,0.991449864150421,0,cinza,0,29.43431195375466,11,37.422567384558945,1
6.182094445971607,4.706928541196788,2,0.3955078267897132,0,cinza,0,17.08619338701311,12,39.40015791285372,1
6.214904503922655,5.249699064284749,5,0.7866011878333157,1,cinza,2,7.78625349528271,10,36.01619510498759,0
4.156946907318531,10.84990433392498,0,0.5830231376730044,1,cinza,1,13.109876569968627,14,33.24689458791625,1
3.76155106558696,4.179065604279604,0,0.5997397304479303,0,estampado,1,17.80682806136358,10,38.23942289193227,1
6.856166932871082,6.167873869917729,3,0.8023184359607234,0,branco,1,2.19244686081045,14,35.72927522234874,1
6.8606803680750845,9.403836152893717,0,0.7847053059270588,0,cinza,3,18.670297938517383,15,34.62066668181928,1
7.202433911480622,4.758513387855242,0,0.9938791955915318,1,cinza,1,29.435335102868837,15,35.75130922057355,1
7.479443315338828,7.465040402734482,2,0.38987600261788763,0,branco,1,5.703229493511829,13,36.6309492846883,0
5.068054393165626,10.348364504960943,1,0.37287675456891645,0,cinza,1,23.7778534886515,13,35.790510670923574,1
5.009097768123198,11.394247483891705,1,0.8070371719901188,3,branco,0,27.23696381338858,14,32.58886788580186,1
6.789771073800651,1.7648817711484552,2,0.7048708419044863,3,branco,3,28.311047784606625,12,38.79413239377426,1
5.899783584666591,11.119051501937932,0,0.49191246659186405,0,estampado,1,28.804068132163415,10,39.549750082557445,1
6.21180126354622,5.905395516954458,0,0.3555935582922906,2,lilás,1,15.643789161644158,16,38.303043982679014,1
6.774756016616607,3.0989326595875,1,0.3599607747175014,0,estampado,1,29.31923723974511,10,34.72462865915037,1
7.340032050905398,5.509629074859136,1,0.9259336122648827,3,lilás,2,22.719306214033168,13,36.597016932104964,1
4.027970941109215,11.760390903425725,3,0.43430712730312004,2,lilás,2,4.850143087108857,17,36.98695736954108,1
4.253497715839664,5.911417127914435,1,0.5263600934808645,2,lilás,2,14.3070031940391,16,38.19758877912382,1
2.563891639045214,3.9450193234500985,2,0.4586594815588916,0,cinza,0,21.54993526116012,14,38.33668097743616,1
5.469680845977043,7.600810251800709,2,0.5484974140823561,3,estampado,0,7.4202094745725,16,35.53165240244301,1
2.2156536427804525,2.881747425338317,1,0.34859668992226533,3,lilás,1,19.218455506466622,17,37.16399111282712,1
4.793588108794761,0.910359937303967,1,0.6633418536357892,2,branco,1,19.998014371398575,10,37.91456080923048,1
5.25586780824546,1.5465566629277907,0,0.3473287945145504,0,cinza,3,4.880992314256977,10,39.91164464429353,0
3.7192475127697064,1.5365500674932693,1,0.8602495554756531,1,estampado,2,16.952559373582687,12,38.40901307964945,1
5.5449995634140645,1.8228323221475322,0,0.4635984573373031,1,lilás,1,23.14880732935823,11,38.57811337475104,1
2.1830014996342966,1.6659260717929216,1,0.6780083402231574,3,branco,0,14.966869936078258,16,37.167653255858724,1
2.2240891324952865,7.690496937638575,3,0.9160553612930207,1,estampado,2,0.36309350328322276,13,39.82091829040701,1
6.9356033639579495,2.182561012789738,0,0.7556141583330358,3,estampado,1,0.2711540723787653,17,37.819525591918996,1
4.161143848467577,4.1480073998863585,0,0.6730704505859346,3,cinza,2,10.710880319100365,17,35.27782417965286,1
2.762363075911309,10.761460918872142,2,0.5270336271807629,3,estampado,2,27.78582205295346,17,39.80673994025038,1
5.133459560328826,5.687539683154468,1,0.5331013391407385,1,cinza,1,6.860303388108263,13,38.39580654507805,0
6.619961318591665,8.010692862252327,4,0.768640868638733,3,lilás,2,19.030910666150614,11,36.113911957743035,1
3.2949261649810593,2.067838454419558,2,0.9958975528548173,2,cinza,0,6.662276120799618,10,36.041014065201516,1
5.737342854914002,2.3074682257040493,3,0.7632874328945649,0,branco,0,9.650099689786458,12,37.59315109028152,0
2.512084789962608,0.49042339519774636,3,0.6904483921590174,0,cinza,1,25.441262688044517,12,37.92636959053517,1
